site_id,longitude,latitude,State,County,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,full_timeseries_directory,full_timeseries_path
21824,-77.807922,34.007038,Unknown,Unknown,1,offshore,16,7.97,0.365,43,43/21824.nc
21899,-77.802948,34.024834,Unknown,Unknown,1,offshore,16,7.95,0.363,43,43/21899.nc
21900,-77.781494,34.02071,Unknown,Unknown,1,offshore,16,8,0.367,43,43/21900.nc
21972,-77.797974,34.042629,Unknown,Unknown,1,offshore,16,7.94,0.362,43,43/21972.nc
21973,-77.77652,34.038513,Unknown,Unknown,1,offshore,16,7.99,0.367,43,43/21973.nc
21974,-77.755035,34.034386,Unknown,Unknown,1,offshore,16,8.02,0.37,43,43/21974.nc
22053,-77.79303,34.060429,Unknown,Unknown,1,offshore,16,7.92,0.361,44,44/22053.nc
22054,-77.771545,34.056313,Unknown,Unknown,1,offshore,16,7.97,0.365,44,44/22054.nc
22055,-77.750061,34.052181,Unknown,Unknown,1,offshore,16,8.01,0.369,44,44/22055.nc
22056,-77.728577,34.048054,Unknown,Unknown,1,offshore,16,8.05,0.372,44,44/22056.nc
22057,-77.578308,34.019009,Unknown,Unknown,1,offshore,16,8.17,0.383,44,44/22057.nc
22058,-77.556824,34.014839,Unknown,Unknown,1,offshore,16,8.19,0.384,44,44/22058.nc
22059,-77.5354,34.01067,Unknown,Unknown,1,offshore,16,8.19,0.385,44,44/22059.nc
22060,-77.513916,34.006485,Unknown,Unknown,1,offshore,16,8.2,0.386,44,44/22060.nc
22061,-77.492493,34.002304,Unknown,Unknown,1,offshore,16,8.21,0.386,44,44/22061.nc
22118,-77.788055,34.078232,Unknown,Unknown,1,offshore,16,7.9,0.36,44,44/22118.nc
22119,-77.766541,34.074112,Unknown,Unknown,1,offshore,16,7.96,0.364,44,44/22119.nc
22120,-77.745056,34.069977,Unknown,Unknown,1,offshore,16,8,0.368,44,44/22120.nc
22121,-77.723572,34.065849,Unknown,Unknown,1,offshore,16,8.04,0.372,44,44/22121.nc
22122,-77.573273,34.036793,Unknown,Unknown,1,offshore,16,8.17,0.383,44,44/22122.nc
22123,-77.551819,34.032623,Unknown,Unknown,1,offshore,16,8.19,0.384,44,44/22123.nc
22124,-77.530334,34.028446,Unknown,Unknown,1,offshore,16,8.2,0.385,44,44/22124.nc
22125,-77.508911,34.024269,Unknown,Unknown,1,offshore,16,8.21,0.386,44,44/22125.nc
22126,-77.487427,34.020092,Unknown,Unknown,1,offshore,16,8.22,0.386,44,44/22126.nc
22127,-77.358765,33.994888,Unknown,Unknown,1,offshore,16,8.27,0.39,44,44/22127.nc
22190,-77.933594,34.12476,Unknown,Unknown,1,offshore,16,6.88,0.266,44,44/22190.nc
22191,-77.761566,34.091908,Unknown,Unknown,1,offshore,16,7.94,0.363,44,44/22191.nc
22192,-77.740082,34.087772,Unknown,Unknown,1,offshore,16,7.99,0.368,44,44/22192.nc
22193,-77.718597,34.083652,Unknown,Unknown,1,offshore,16,8.03,0.371,44,44/22193.nc
22194,-77.675629,34.075371,Unknown,Unknown,1,offshore,16,8.09,0.376,44,44/22194.nc
22195,-77.654144,34.071213,Unknown,Unknown,1,offshore,16,8.11,0.378,44,44/22195.nc
22196,-77.63266,34.06707,Unknown,Unknown,1,offshore,16,8.13,0.379,44,44/22196.nc
22197,-77.611206,34.062908,Unknown,Unknown,1,offshore,16,8.15,0.381,44,44/22197.nc
22198,-77.589722,34.058746,Unknown,Unknown,1,offshore,16,8.16,0.382,44,44/22198.nc
22199,-77.568237,34.054581,Unknown,Unknown,1,offshore,16,8.17,0.383,44,44/22199.nc
22200,-77.546783,34.050411,Unknown,Unknown,1,offshore,16,8.19,0.384,44,44/22200.nc
22201,-77.525299,34.046238,Unknown,Unknown,1,offshore,16,8.2,0.385,44,44/22201.nc
22202,-77.503845,34.042057,Unknown,Unknown,1,offshore,16,8.21,0.386,44,44/22202.nc
22203,-77.482391,34.037868,Unknown,Unknown,1,offshore,16,8.22,0.386,44,44/22203.nc
22204,-77.460938,34.033684,Unknown,Unknown,1,offshore,16,8.23,0.387,44,44/22204.nc
22258,-77.756592,34.109711,Unknown,Unknown,1,offshore,16,7.93,0.362,44,44/22258.nc
22259,-77.735107,34.105576,Unknown,Unknown,1,offshore,16,7.98,0.367,44,44/22259.nc
22260,-77.713593,34.10144,Unknown,Unknown,1,offshore,16,8.02,0.37,44,44/22260.nc
22261,-77.670624,34.093155,Unknown,Unknown,1,offshore,16,8.08,0.376,44,44/22261.nc
22262,-77.649139,34.089012,Unknown,Unknown,1,offshore,16,8.11,0.377,44,44/22262.nc
22263,-77.627655,34.084854,Unknown,Unknown,1,offshore,16,8.13,0.379,44,44/22263.nc
22264,-77.606171,34.080696,Unknown,Unknown,1,offshore,16,8.15,0.381,44,44/22264.nc
22265,-77.584686,34.076538,Unknown,Unknown,1,offshore,16,8.16,0.382,44,44/22265.nc
22266,-77.563202,34.072365,Unknown,Unknown,1,offshore,16,8.18,0.383,44,44/22266.nc
22267,-77.541748,34.068199,Unknown,Unknown,1,offshore,16,8.19,0.384,44,44/22267.nc
22268,-77.520264,34.064014,Unknown,Unknown,1,offshore,16,8.2,0.385,44,44/22268.nc
22269,-77.498779,34.059837,Unknown,Unknown,1,offshore,16,8.21,0.386,44,44/22269.nc
22270,-77.477325,34.055653,Unknown,Unknown,1,offshore,16,8.22,0.387,44,44/22270.nc
22366,-77.751587,34.127514,Unknown,Unknown,1,offshore,16,7.91,0.36,44,44/22366.nc
22367,-77.730103,34.123371,Unknown,Unknown,1,offshore,16,7.96,0.365,44,44/22367.nc
22368,-77.708618,34.119236,Unknown,Unknown,1,offshore,16,8.01,0.369,44,44/22368.nc
22369,-77.665619,34.110958,Unknown,Unknown,1,offshore,16,8.08,0.375,44,44/22369.nc
22370,-77.644104,34.106804,Unknown,Unknown,1,offshore,16,8.1,0.377,44,44/22370.nc
22371,-77.62262,34.10265,Unknown,Unknown,1,offshore,16,8.12,0.379,44,44/22371.nc
22372,-77.601135,34.098499,Unknown,Unknown,1,offshore,16,8.14,0.381,44,44/22372.nc
22373,-77.579651,34.09433,Unknown,Unknown,1,offshore,16,8.16,0.382,44,44/22373.nc
22374,-77.558167,34.090157,Unknown,Unknown,1,offshore,16,8.18,0.383,44,44/22374.nc
22375,-77.536682,34.085991,Unknown,Unknown,1,offshore,16,8.19,0.385,44,44/22375.nc
22376,-77.515228,34.081806,Unknown,Unknown,1,offshore,16,8.2,0.386,44,44/22376.nc
22377,-77.493744,34.077629,Unknown,Unknown,1,offshore,16,8.22,0.386,44,44/22377.nc
22378,-77.47229,34.073433,Unknown,Unknown,1,offshore,16,8.22,0.387,44,44/22378.nc
22480,-77.746613,34.145309,Unknown,Unknown,1,offshore,16,7.88,0.359,44,44/22480.nc
22481,-77.725098,34.141178,Unknown,Unknown,1,offshore,16,7.95,0.364,44,44/22481.nc
22482,-77.703613,34.137043,Unknown,Unknown,1,offshore,16,7.99,0.368,44,44/22482.nc
22483,-77.660583,34.12875,Unknown,Unknown,1,offshore,16,8.07,0.374,44,44/22483.nc
22484,-77.639099,34.124596,Unknown,Unknown,1,offshore,16,8.1,0.377,44,44/22484.nc
22485,-77.617615,34.120445,Unknown,Unknown,1,offshore,16,8.12,0.379,44,44/22485.nc
22486,-77.59613,34.116283,Unknown,Unknown,1,offshore,16,8.14,0.381,44,44/22486.nc
22487,-77.574615,34.11211,Unknown,Unknown,1,offshore,16,8.16,0.382,44,44/22487.nc
22588,-77.655579,34.146545,Unknown,Unknown,1,offshore,16,8.06,0.374,45,45/22588.nc
22589,-77.634094,34.142399,Unknown,Unknown,1,offshore,16,8.09,0.376,45,45/22589.nc
22590,-77.612579,34.138241,Unknown,Unknown,1,offshore,16,8.12,0.379,45,45/22590.nc
22591,-77.591064,34.134079,Unknown,Unknown,1,offshore,16,8.14,0.38,45,45/22591.nc
22592,-77.56958,34.12991,Unknown,Unknown,1,offshore,16,8.16,0.382,45,45/22592.nc
22806,-77.796234,34.211105,Unknown,Unknown,1,offshore,16,7.26,0.3,45,45/22806.nc
23016,-77.033813,34.099525,Unknown,Unknown,1,offshore,16,8.43,0.403,46,46/23016.nc
23017,-77.01239,34.095242,Unknown,Unknown,1,offshore,16,8.44,0.404,46,46/23017.nc
23110,-77.15741,34.142944,Unknown,Unknown,1,offshore,16,8.4,0.4,46,46/23110.nc
23111,-77.135956,34.13868,Unknown,Unknown,1,offshore,16,8.4,0.401,46,46/23111.nc
23112,-77.114502,34.134415,Unknown,Unknown,1,offshore,16,8.41,0.401,46,46/23112.nc
23113,-77.028656,34.117298,Unknown,Unknown,1,offshore,16,8.44,0.404,46,46/23113.nc
23204,-77.152283,34.160713,Unknown,Unknown,1,offshore,16,8.4,0.401,46,46/23204.nc
23205,-77.130798,34.156464,Unknown,Unknown,1,offshore,16,8.41,0.401,46,46/23205.nc
23206,-77.109314,34.152187,Unknown,Unknown,1,offshore,16,8.42,0.402,46,46/23206.nc
23207,-77.08786,34.147911,Unknown,Unknown,1,offshore,16,8.43,0.402,46,46/23207.nc
23208,-77.066406,34.143635,Unknown,Unknown,1,offshore,16,8.44,0.403,46,46/23208.nc
23209,-77.044922,34.139343,Unknown,Unknown,1,offshore,16,8.44,0.404,46,46/23209.nc
23210,-77.023468,34.135059,Unknown,Unknown,1,offshore,16,8.45,0.404,46,46/23210.nc
23300,-77.577332,34.262817,Unknown,Unknown,1,offshore,16,8.07,0.374,46,46/23300.nc
23301,-77.16861,34.182743,Unknown,Unknown,1,offshore,16,8.4,0.401,46,46/23301.nc
23302,-77.147125,34.17849,Unknown,Unknown,1,offshore,16,8.41,0.401,46,46/23302.nc
23303,-77.125641,34.174221,Unknown,Unknown,1,offshore,16,8.42,0.402,46,46/23303.nc
23304,-77.104156,34.169949,Unknown,Unknown,1,offshore,16,8.43,0.403,46,46/23304.nc
23305,-77.082703,34.165684,Unknown,Unknown,1,offshore,16,8.44,0.403,46,46/23305.nc
23306,-77.061218,34.1614,Unknown,Unknown,1,offshore,16,8.44,0.404,46,46/23306.nc
23307,-77.039734,34.157108,Unknown,Unknown,1,offshore,16,8.45,0.404,46,46/23307.nc
23308,-77.01828,34.152824,Unknown,Unknown,1,offshore,16,8.46,0.405,46,46/23308.nc
23309,-76.996826,34.148529,Unknown,Unknown,1,offshore,16,8.46,0.405,46,46/23309.nc
23390,-77.593842,34.28479,Unknown,Unknown,1,offshore,16,8,0.368,46,46/23390.nc
23391,-77.572296,34.280621,Unknown,Unknown,1,offshore,16,8.05,0.372,46,46/23391.nc
23392,-77.550751,34.276447,Unknown,Unknown,1,offshore,16,8.09,0.376,46,46/23392.nc
23393,-77.529205,34.27227,Unknown,Unknown,1,offshore,16,8.13,0.379,46,46/23393.nc
23394,-77.141968,34.19627,Unknown,Unknown,1,offshore,16,8.42,0.402,46,46/23394.nc
23395,-77.120483,34.191994,Unknown,Unknown,1,offshore,16,8.43,0.403,46,46/23395.nc
23396,-77.098999,34.187721,Unknown,Unknown,1,offshore,16,8.44,0.403,46,46/23396.nc
23397,-77.077515,34.183437,Unknown,Unknown,1,offshore,16,8.44,0.404,46,46/23397.nc
23398,-77.05603,34.179173,Unknown,Unknown,1,offshore,16,8.45,0.404,46,46/23398.nc
23399,-77.034546,34.174881,Unknown,Unknown,1,offshore,16,8.46,0.405,46,46/23399.nc
23400,-77.013092,34.170593,Unknown,Unknown,1,offshore,16,8.46,0.406,46,46/23400.nc
23401,-76.991638,34.16629,Unknown,Unknown,1,offshore,16,8.47,0.406,46,46/23401.nc
23402,-76.970154,34.161999,Unknown,Unknown,1,offshore,16,8.48,0.407,46,46/23402.nc
23484,-77.588806,34.302586,Unknown,Unknown,1,offshore,16,7.97,0.366,46,46/23484.nc
23485,-77.56723,34.29842,Unknown,Unknown,1,offshore,16,8.03,0.371,46,46/23485.nc
23486,-77.545685,34.294247,Unknown,Unknown,1,offshore,16,8.08,0.374,46,46/23486.nc
23487,-77.524139,34.290066,Unknown,Unknown,1,offshore,16,8.12,0.378,46,46/23487.nc
23488,-77.115326,34.209766,Unknown,Unknown,1,offshore,16,8.44,0.403,46,46/23488.nc
23489,-77.093842,34.20549,Unknown,Unknown,1,offshore,16,8.44,0.404,46,46/23489.nc
23490,-77.072327,34.201214,Unknown,Unknown,1,offshore,16,8.45,0.404,46,46/23490.nc
23491,-77.050842,34.196934,Unknown,Unknown,1,offshore,16,8.46,0.405,46,46/23491.nc
23492,-77.029388,34.192646,Unknown,Unknown,1,offshore,16,8.47,0.406,46,46/23492.nc
23493,-77.007904,34.188351,Unknown,Unknown,1,offshore,16,8.47,0.406,46,46/23493.nc
23494,-76.98642,34.184052,Unknown,Unknown,1,offshore,16,8.48,0.407,46,46/23494.nc
23495,-76.964966,34.179752,Unknown,Unknown,1,offshore,16,8.49,0.407,46,46/23495.nc
23496,-76.900543,34.166813,Unknown,Unknown,1,offshore,16,8.51,0.408,46,46/23496.nc
23606,-77.562195,34.316227,Unknown,Unknown,1,offshore,16,8,0.368,47,47/23606.nc
23607,-77.540649,34.312054,Unknown,Unknown,1,offshore,16,8.06,0.373,47,47/23607.nc
23608,-77.519104,34.307865,Unknown,Unknown,1,offshore,16,8.1,0.376,47,47/23608.nc
23609,-77.368317,34.278477,Unknown,Unknown,1,offshore,16,8.29,0.392,47,47/23609.nc
23610,-77.346802,34.27425,Unknown,Unknown,1,offshore,16,8.31,0.393,47,47/23610.nc
23611,-77.325256,34.270023,Unknown,Unknown,1,offshore,16,8.33,0.394,47,47/23611.nc
23612,-77.303741,34.265804,Unknown,Unknown,1,offshore,16,8.34,0.396,47,47/23612.nc
23613,-77.282227,34.261574,Unknown,Unknown,1,offshore,16,8.35,0.397,47,47/23613.nc
23614,-77.153137,34.23608,Unknown,Unknown,1,offshore,16,8.42,0.402,47,47/23614.nc
23615,-77.045685,34.214699,Unknown,Unknown,1,offshore,16,8.47,0.405,47,47/23615.nc
23616,-77.0242,34.210415,Unknown,Unknown,1,offshore,16,8.47,0.406,47,47/23616.nc
23617,-77.002716,34.20612,Unknown,Unknown,1,offshore,16,8.48,0.407,47,47/23617.nc
23618,-76.981232,34.20182,Unknown,Unknown,1,offshore,16,8.49,0.407,47,47/23618.nc
23619,-76.959747,34.197521,Unknown,Unknown,1,offshore,16,8.49,0.408,47,47/23619.nc
23620,-76.938263,34.193211,Unknown,Unknown,1,offshore,16,8.5,0.408,47,47/23620.nc
23621,-76.916809,34.188896,Unknown,Unknown,1,offshore,16,8.51,0.409,47,47/23621.nc
23747,-77.557129,34.334023,Unknown,Unknown,1,offshore,16,7.97,0.365,47,47/23747.nc
23748,-77.36322,34.296257,Unknown,Unknown,1,offshore,16,8.29,0.392,47,47/23748.nc
23749,-77.341675,34.292049,Unknown,Unknown,1,offshore,16,8.31,0.393,47,47/23749.nc
23750,-77.320129,34.287819,Unknown,Unknown,1,offshore,16,8.33,0.394,47,47/23750.nc
23751,-77.298615,34.283588,Unknown,Unknown,1,offshore,16,8.34,0.396,47,47/23751.nc
23752,-77.2771,34.279358,Unknown,Unknown,1,offshore,16,8.36,0.397,47,47/23752.nc
23753,-77.169495,34.258114,Unknown,Unknown,1,offshore,16,8.42,0.402,47,47/23753.nc
23754,-77.14801,34.253853,Unknown,Unknown,1,offshore,16,8.43,0.403,47,47/23754.nc
23755,-77.126495,34.24958,Unknown,Unknown,1,offshore,16,8.44,0.404,47,47/23755.nc
23756,-77.040497,34.232468,Unknown,Unknown,1,offshore,16,8.47,0.406,47,47/23756.nc
23757,-77.018982,34.228176,Unknown,Unknown,1,offshore,16,8.48,0.407,47,47/23757.nc
23758,-76.997498,34.223885,Unknown,Unknown,1,offshore,16,8.49,0.407,47,47/23758.nc
23759,-76.976013,34.219593,Unknown,Unknown,1,offshore,16,8.49,0.408,47,47/23759.nc
23760,-76.954529,34.215275,Unknown,Unknown,1,offshore,16,8.5,0.408,47,47/23760.nc
23761,-76.933044,34.210972,Unknown,Unknown,1,offshore,16,8.51,0.409,47,47/23761.nc
23878,-77.358093,34.314056,Unknown,Unknown,1,offshore,16,8.29,0.391,47,47/23878.nc
23879,-77.336548,34.309837,Unknown,Unknown,1,offshore,16,8.31,0.393,47,47/23879.nc
23880,-77.315033,34.305611,Unknown,Unknown,1,offshore,16,8.33,0.394,47,47/23880.nc
23881,-77.293488,34.301376,Unknown,Unknown,1,offshore,16,8.35,0.396,47,47/23881.nc
23882,-77.271973,34.297138,Unknown,Unknown,1,offshore,16,8.36,0.397,47,47/23882.nc
23883,-77.185852,34.280151,Unknown,Unknown,1,offshore,16,8.42,0.401,47,47/23883.nc
23884,-77.164368,34.27589,Unknown,Unknown,1,offshore,16,8.43,0.402,47,47/23884.nc
23885,-77.142822,34.271633,Unknown,Unknown,1,offshore,16,8.44,0.403,47,47/23885.nc
23886,-77.121338,34.267357,Unknown,Unknown,1,offshore,16,8.45,0.404,47,47/23886.nc
23887,-77.099823,34.263092,Unknown,Unknown,1,offshore,16,8.46,0.405,47,47/23887.nc
23888,-77.035309,34.250244,Unknown,Unknown,1,offshore,16,8.48,0.407,47,47/23888.nc
23889,-77.013794,34.245949,Unknown,Unknown,1,offshore,16,8.49,0.407,47,47/23889.nc
23890,-76.99231,34.241661,Unknown,Unknown,1,offshore,16,8.5,0.408,47,47/23890.nc
23891,-76.970825,34.237354,Unknown,Unknown,1,offshore,16,8.5,0.408,47,47/23891.nc
23892,-76.949341,34.233044,Unknown,Unknown,1,offshore,16,8.51,0.409,47,47/23892.nc
23893,-76.927856,34.228733,Unknown,Unknown,1,offshore,16,8.52,0.41,47,47/23893.nc
23894,-76.906372,34.224422,Unknown,Unknown,1,offshore,16,8.52,0.41,47,47/23894.nc
23895,-76.863403,34.215775,Unknown,Unknown,1,offshore,16,8.54,0.411,47,47/23895.nc
23896,-76.841919,34.211449,Unknown,Unknown,1,offshore,16,8.54,0.411,47,47/23896.nc
23897,-76.820465,34.207119,Unknown,Unknown,1,offshore,16,8.55,0.412,47,47/23897.nc
23898,-76.798981,34.20277,Unknown,Unknown,1,offshore,16,8.55,0.412,47,47/23898.nc
24023,-77.352997,34.331848,Unknown,Unknown,1,offshore,16,8.29,0.391,48,48/24023.nc
24024,-77.331451,34.327618,Unknown,Unknown,1,offshore,16,8.31,0.393,48,48/24024.nc
24025,-77.309906,34.323391,Unknown,Unknown,1,offshore,16,8.33,0.394,48,48/24025.nc
24026,-77.288361,34.319157,Unknown,Unknown,1,offshore,16,8.35,0.396,48,48/24026.nc
24027,-77.266846,34.314922,Unknown,Unknown,1,offshore,16,8.37,0.397,48,48/24027.nc
24028,-77.15918,34.293671,Unknown,Unknown,1,offshore,16,8.43,0.403,48,48/24028.nc
24029,-77.137665,34.289406,Unknown,Unknown,1,offshore,16,8.44,0.404,48,48/24029.nc
24030,-77.11615,34.285133,Unknown,Unknown,1,offshore,16,8.45,0.404,48,48/24030.nc
24031,-77.008606,34.263718,Unknown,Unknown,1,offshore,16,8.49,0.408,48,48/24031.nc
24032,-76.987122,34.259418,Unknown,Unknown,1,offshore,16,8.5,0.408,48,48/24032.nc
24033,-76.965607,34.255123,Unknown,Unknown,1,offshore,16,8.51,0.409,48,48/24033.nc
24034,-76.944122,34.250805,Unknown,Unknown,1,offshore,16,8.52,0.41,48,48/24034.nc
24035,-76.922638,34.246498,Unknown,Unknown,1,offshore,16,8.52,0.41,48,48/24035.nc
24036,-76.901123,34.24218,Unknown,Unknown,1,offshore,16,8.53,0.411,48,48/24036.nc
24037,-76.879639,34.237865,Unknown,Unknown,1,offshore,16,8.54,0.411,48,48/24037.nc
24038,-76.858154,34.233532,Unknown,Unknown,1,offshore,16,8.54,0.411,48,48/24038.nc
24039,-76.83667,34.229206,Unknown,Unknown,1,offshore,16,8.55,0.412,48,48/24039.nc
24040,-76.815216,34.224869,Unknown,Unknown,1,offshore,16,8.56,0.412,48,48/24040.nc
24156,-77.3479,34.34964,Unknown,Unknown,1,offshore,16,8.29,0.39,48,48/24156.nc
24157,-77.326324,34.345421,Unknown,Unknown,1,offshore,16,8.31,0.393,48,48/24157.nc
24158,-77.304779,34.34119,Unknown,Unknown,1,offshore,16,8.33,0.394,48,48/24158.nc
24159,-77.283234,34.336948,Unknown,Unknown,1,offshore,16,8.35,0.396,48,48/24159.nc
24160,-77.261688,34.332718,Unknown,Unknown,1,offshore,16,8.37,0.397,48,48/24160.nc
24161,-77.132507,34.30719,Unknown,Unknown,1,offshore,16,8.45,0.404,48,48/24161.nc
24162,-76.981903,34.277195,Unknown,Unknown,1,offshore,16,8.51,0.409,48,48/24162.nc
24163,-76.960388,34.272884,Unknown,Unknown,1,offshore,16,8.52,0.41,48,48/24163.nc
24164,-76.938904,34.268578,Unknown,Unknown,1,offshore,16,8.53,0.41,48,48/24164.nc
24165,-76.917419,34.264267,Unknown,Unknown,1,offshore,16,8.53,0.411,48,48/24165.nc
24166,-76.895905,34.259945,Unknown,Unknown,1,offshore,16,8.54,0.411,48,48/24166.nc
24167,-76.87442,34.255623,Unknown,Unknown,1,offshore,16,8.54,0.411,48,48/24167.nc
24168,-76.852936,34.251301,Unknown,Unknown,1,offshore,16,8.55,0.412,48,48/24168.nc
24169,-76.831451,34.246964,Unknown,Unknown,1,offshore,16,8.56,0.412,48,48/24169.nc
24170,-76.809967,34.242634,Unknown,Unknown,1,offshore,16,8.56,0.413,48,48/24170.nc
24171,-76.788483,34.238285,Unknown,Unknown,1,offshore,16,8.57,0.413,48,48/24171.nc
24298,-77.191956,34.337757,Unknown,Unknown,1,offshore,16,8.42,0.401,48,48/24298.nc
24299,-77.17041,34.333504,Unknown,Unknown,1,offshore,16,8.43,0.402,48,48/24299.nc
24300,-77.148865,34.329235,Unknown,Unknown,1,offshore,16,8.44,0.403,48,48/24300.nc
24301,-76.9552,34.290653,Unknown,Unknown,1,offshore,16,8.53,0.41,48,48/24301.nc
24302,-76.933685,34.286346,Unknown,Unknown,1,offshore,16,8.53,0.411,48,48/24302.nc
24303,-76.91217,34.282024,Unknown,Unknown,1,offshore,16,8.54,0.411,48,48/24303.nc
24304,-76.890686,34.27771,Unknown,Unknown,1,offshore,16,8.55,0.412,48,48/24304.nc
24305,-76.869202,34.273388,Unknown,Unknown,1,offshore,16,8.55,0.412,48,48/24305.nc
24306,-76.847687,34.269066,Unknown,Unknown,1,offshore,16,8.56,0.412,48,48/24306.nc
24307,-76.826202,34.264721,Unknown,Unknown,1,offshore,16,8.56,0.413,48,48/24307.nc
24308,-76.804718,34.260387,Unknown,Unknown,1,offshore,16,8.57,0.413,48,48/24308.nc
24309,-76.50415,34.199154,Unknown,Unknown,1,offshore,16,8.66,0.42,48,48/24309.nc
24442,-77.208313,34.359795,Unknown,Unknown,1,offshore,16,8.4,0.4,48,48/24442.nc
24443,-77.186768,34.355545,Unknown,Unknown,1,offshore,16,8.42,0.401,48,48/24443.nc
24444,-77.165222,34.35128,Unknown,Unknown,1,offshore,16,8.43,0.402,48,48/24444.nc
24445,-77.143707,34.347015,Unknown,Unknown,1,offshore,16,8.45,0.403,48,48/24445.nc
24446,-77.122162,34.342754,Unknown,Unknown,1,offshore,16,8.46,0.404,48,48/24446.nc
24447,-76.928467,34.304115,Unknown,Unknown,1,offshore,16,8.54,0.411,48,48/24447.nc
24448,-76.906952,34.299801,Unknown,Unknown,1,offshore,16,8.55,0.412,48,48/24448.nc
24449,-76.885437,34.295475,Unknown,Unknown,1,offshore,16,8.55,0.412,48,48/24449.nc
24450,-76.863953,34.291149,Unknown,Unknown,1,offshore,16,8.56,0.413,48,48/24450.nc
24451,-76.842468,34.286819,Unknown,Unknown,1,offshore,16,8.57,0.413,48,48/24451.nc
24452,-76.820953,34.28249,Unknown,Unknown,1,offshore,16,8.57,0.413,48,48/24452.nc
24575,-77.224731,34.38184,Unknown,Unknown,1,offshore,16,8.39,0.398,49,49/24575.nc
24576,-77.203186,34.377583,Unknown,Unknown,1,offshore,16,8.4,0.4,49,49/24576.nc
24577,-77.181641,34.373329,Unknown,Unknown,1,offshore,16,8.42,0.401,49,49/24577.nc
24578,-77.160065,34.369064,Unknown,Unknown,1,offshore,16,8.43,0.402,49,49/24578.nc
24579,-77.138519,34.364796,Unknown,Unknown,1,offshore,16,8.45,0.403,49,49/24579.nc
24580,-77.117004,34.360535,Unknown,Unknown,1,offshore,16,8.46,0.404,49,49/24580.nc
24581,-77.095459,34.356247,Unknown,Unknown,1,offshore,16,8.47,0.405,49,49/24581.nc
24582,-76.880219,34.313244,Unknown,Unknown,1,offshore,16,8.56,0.413,49,49/24582.nc
24583,-76.858704,34.308914,Unknown,Unknown,1,offshore,16,8.57,0.413,49,49/24583.nc
24584,-76.772705,34.291561,Unknown,Unknown,1,offshore,16,8.59,0.415,49,49/24584.nc
24585,-76.751221,34.287205,Unknown,Unknown,1,offshore,16,8.59,0.415,49,49/24585.nc
24691,-77.219574,34.39962,Unknown,Unknown,1,offshore,16,8.38,0.398,49,49/24691.nc
24692,-77.197998,34.395367,Unknown,Unknown,1,offshore,16,8.4,0.399,49,49/24692.nc
24693,-77.176453,34.391121,Unknown,Unknown,1,offshore,16,8.42,0.401,49,49/24693.nc
24694,-77.154907,34.386856,Unknown,Unknown,1,offshore,16,8.43,0.402,49,49/24694.nc
24695,-77.133362,34.382584,Unknown,Unknown,1,offshore,16,8.45,0.403,49,49/24695.nc
24696,-77.111816,34.378315,Unknown,Unknown,1,offshore,16,8.46,0.404,49,49/24696.nc
24697,-77.090271,34.374035,Unknown,Unknown,1,offshore,16,8.47,0.405,49,49/24697.nc
24698,-77.068726,34.369762,Unknown,Unknown,1,offshore,16,8.48,0.406,49,49/24698.nc
24699,-76.724426,34.300613,Unknown,Unknown,1,offshore,16,8.61,0.416,49,49/24699.nc
24700,-76.702942,34.296249,Unknown,Unknown,1,offshore,16,8.61,0.417,49,49/24700.nc
24701,-76.681458,34.291878,Unknown,Unknown,1,offshore,16,8.62,0.417,49,49/24701.nc
24800,-77.214417,34.417416,Unknown,Unknown,1,offshore,16,8.38,0.397,49,49/24800.nc
24801,-77.192871,34.413162,Unknown,Unknown,1,offshore,16,8.4,0.399,49,49/24801.nc
24802,-77.171295,34.408897,Unknown,Unknown,1,offshore,16,8.41,0.4,49,49/24802.nc
24803,-77.149719,34.40464,Unknown,Unknown,1,offshore,16,8.43,0.402,49,49/24803.nc
24804,-77.128174,34.400368,Unknown,Unknown,1,offshore,16,8.45,0.403,49,49/24804.nc
24805,-77.106628,34.396091,Unknown,Unknown,1,offshore,16,8.46,0.404,49,49/24805.nc
24806,-77.085083,34.391819,Unknown,Unknown,1,offshore,16,8.47,0.405,49,49/24806.nc
24807,-77.063538,34.387539,Unknown,Unknown,1,offshore,16,8.48,0.406,49,49/24807.nc
24808,-76.783691,34.331432,Unknown,Unknown,1,offshore,16,8.6,0.415,49,49/24808.nc
24809,-76.762177,34.327084,Unknown,Unknown,1,offshore,16,8.6,0.416,49,49/24809.nc
24810,-76.719177,34.318367,Unknown,Unknown,1,offshore,16,8.61,0.416,49,49/24810.nc
24811,-76.697662,34.314003,Unknown,Unknown,1,offshore,16,8.62,0.417,49,49/24811.nc
24812,-76.676178,34.309643,Unknown,Unknown,1,offshore,16,8.63,0.418,49,49/24812.nc
24813,-76.654663,34.30526,Unknown,Unknown,1,offshore,16,8.63,0.418,49,49/24813.nc
24814,-76.633179,34.300884,Unknown,Unknown,1,offshore,16,8.64,0.418,49,49/24814.nc
24815,-76.59021,34.292122,Unknown,Unknown,1,offshore,16,8.65,0.419,49,49/24815.nc
24816,-76.568726,34.287727,Unknown,Unknown,1,offshore,16,8.66,0.42,49,49/24816.nc
24913,-77.187683,34.43095,Unknown,Unknown,1,offshore,16,8.39,0.398,49,49/24913.nc
